00016,0,0.9999933242797852
00018,0,0.9885441660881042
00019,0,0.8317234516143799
00023,0,0.7744953036308289
00030,0,0.8964466452598572
00036,0,0.9813995957374573
00039,0,0.9653415083885193
00040,0,0.9906274080276489
00048,0,0.9971479773521423
00060,0,0.9140388369560242
00077,0,0.7048901915550232
00092,0,0.9927026033401489
00096,0,0.9616973400115967
00098,0,0.8412225246429443
00099,0,0.8900871872901917
00100,0,0.7807679176330566
00115,0,0.6063036918640137
00121,0,0.6680029630661011
00135,0,0.9904171228408813
00148,0,0.9924920201301575
00153,0,0.9910686016082764
00160,0,0.9425807595252991
00161,0,0.8733498454093933
00163,0,0.9939360022544861
00177,0,0.8042188882827759
00181,0,0.9684600234031677
00186,0,0.573475182056427
00190,0,0.9864830374717712
00193,0,0.7944121956825256
00195,0,0.5050268173217773
00202,0,0.9396507740020752
00206,0,0.815008819103241
00209,0,0.6455732583999634
00211,0,0.9489892721176147
00214,0,0.9345499277114868
00231,0,0.5999752283096313
00232,0,0.943422794342041
00246,0,0.7370360493659973
00265,0,0.9861630797386169
00267,0,0.9830874800682068
00278,0,0.6145085096359253
00281,0,0.9660176038742065
00284,0,0.9987736344337463
00286,0,0.9838362336158752
00291,0,0.795718252658844
00294,0,0.5174645781517029
00298,0,0.8474717736244202
00300,0,0.5880125164985657
00301,0,0.9821474552154541
00306,0,0.9660137295722961
00313,0,0.9673051834106445
00328,0,0.9745036363601685
00329,0,0.7099120616912842
00335,0,0.7084161639213562
00337,0,0.979478120803833
00345,0,0.591519296169281
00346,0,0.6979075074195862
00357,0,0.9949546456336975
00359,0,0.8142721652984619
00379,0,0.99671471118927
00380,0,0.9598212242126465
00387,0,0.5431448221206665
00392,0,0.7433030009269714
00398,0,0.7249577045440674
00406,0,0.7160083055496216
00407,0,0.657935380935669
00412,0,0.6901462078094482
00414,0,0.8527626991271973
00428,0,0.6821287870407104
00432,0,0.6017791628837585
00435,0,0.5327514410018921
00437,0,0.9935455918312073
00438,0,0.990315854549408
00439,0,0.987287163734436
00442,0,0.9672107100486755
00448,0,0.9990276098251343
00450,0,0.9931675791740417
00457,0,0.9957113265991211
00458,0,0.8628997206687927
00463,0,0.6215102076530457
00475,0,0.5216651558876038
00481,0,0.9928989410400391
00482,0,0.7009435892105103
00489,0,0.968346357345581
00490,0,0.9901095628738403
00491,0,0.997961163520813
00494,0,0.993057131767273
00495,0,0.9936134219169617
00497,0,0.9907829165458679
00512,0,0.9587135910987854
00526,0,0.9831854701042175
00529,0,0.9998548030853271
00533,0,0.9962814450263977
00534,0,0.9912639856338501
00536,0,0.5306913256645203
00538,0,0.7866453528404236
00546,0,0.9816473126411438
00551,0,0.9321088790893555
00554,0,0.5463123321533203
00561,0,0.8433481454849243
00562,0,0.9986239671707153
00564,0,0.9973205924034119
00566,0,0.7443776726722717
00567,0,0.6805521249771118
00571,0,0.8266450762748718
00583,0,0.8963356614112854
00584,0,0.9908242225646973
00590,0,0.9625263810157776
00596,0,0.9992334842681885
00600,0,0.9294829964637756
00632,0,0.9788632988929749
00635,0,0.9842421412467957
00637,0,0.9597529172897339
00644,0,0.9660388231277466
00648,0,0.9895347952842712
00653,0,0.9936761260032654
00660,0,0.997302770614624
00673,0,0.9842517971992493
00683,0,0.9614052772521973
00684,0,0.9990867376327515
00690,0,0.9913139939308167
00692,0,0.9885500073432922
00695,0,0.9604144096374512
00701,0,0.8700651526451111
00716,0,0.9592241644859314
00719,0,0.6545585989952087
00741,0,0.8078930377960205
00747,0,0.8460314869880676
00764,0,0.9583496451377869
00768,0,0.9959214925765991
00774,0,0.9734651446342468
00778,0,0.568722128868103
00779,0,0.9155232310295105
00789,0,0.9545461535453796
00791,0,0.9046160578727722
00795,0,0.9859527349472046
00802,0,0.9237163662910461
00807,0,0.7912973165512085
00816,0,0.9922744631767273
00819,0,0.7465205192565918
00825,0,0.9850506782531738
00827,0,0.9122200608253479
00828,0,0.8362643122673035
00831,0,0.9994691014289856
00839,0,0.7560766339302063
00841,0,0.9994617104530334
00845,0,0.9940177202224731
00850,0,0.6969934701919556
00851,0,0.9973711967468262
00853,0,0.9999274015426636
00858,0,0.9912713766098022
00860,0,0.647126317024231
00861,0,0.9730610847473145
00862,0,0.9892709255218506
00864,0,0.7121610045433044
00866,0,0.9401371479034424
00873,0,0.9332245588302612
00874,0,0.9981776475906372
00877,0,0.9275429844856262
00884,0,0.7525731921195984
00885,0,0.9813758134841919
00889,0,0.9817653894424438
00894,0,0.9900098443031311
00899,0,0.9902835488319397
00919,0,0.7633874416351318
00928,0,0.968874990940094
00931,0,0.9949252605438232
00933,0,0.9656051397323608
00936,0,0.9900098443031311
00938,0,0.9124916791915894
00944,0,0.9993589520454407
00945,0,0.9993589520454407
00949,0,0.9885292649269104
00954,0,0.8499780297279358
00958,0,0.9771866798400879
00963,0,0.9929981231689453
00964,0,0.8135767579078674
00968,0,0.977297306060791
00981,0,0.972515881061554
00989,0,0.7635127305984497
00997,0,0.9811092615127563
01000,0,0.9362329840660095
01002,0,0.5676806569099426
01018,0,0.5944645404815674
01021,0,0.9958567023277283
01043,0,0.9963717460632324
01060,0,0.5197575688362122
01062,0,0.5938038229942322
01085,0,0.5209967494010925
01090,0,0.7243313193321228
01091,0,0.811019778251648
01108,0,0.6762394309043884
01141,0,0.5555016994476318
01157,0,0.5468760132789612
01159,0,0.9933716058731079
01164,0,0.9936770796775818
01171,0,0.9277780055999756
01179,0,0.7481094598770142
01181,0,0.9780029654502869
01182,0,0.9909568428993225
01189,0,0.9900464415550232
01192,0,0.8262279629707336
01196,0,0.7375291585922241
01200,0,0.6414760947227478
01203,0,0.6203417181968689
01218,0,0.9965225458145142
01223,0,0.8432973623275757
01225,0,0.9881321787834167
01229,0,0.993504524230957
01231,0,0.9966416358947754
01242,0,0.9129684567451477
01244,0,0.7012566924095154
01251,0,0.9744072556495667
01257,0,0.9835416674613953
01264,0,0.636587917804718
01273,0,0.5640145540237427
01277,0,0.8513079285621643
01285,0,0.8710947036743164
01287,0,0.8644275665283203
01289,0,0.9294764995574951
01295,0,0.998040497303009
01312,0,0.6475727558135986
01314,0,0.5398397445678711
01315,0,0.78631991147995
01320,0,0.8659657835960388
01323,0,0.651162326335907
01340,0,0.9622196555137634
01343,0,0.9832519292831421
01355,0,0.8992241024971008
01359,0,0.915421724319458
01363,0,0.7562049031257629
01367,0,0.9963324666023254
01374,0,0.6738179922103882
01377,0,0.9161140322685242
01380,0,0.9897710084915161
01383,0,0.9817102551460266
01390,0,0.8997024297714233
01391,0,0.5354662537574768
01395,0,0.9938870072364807
01408,0,0.5652099251747131
01418,0,0.9826624393463135
01421,0,0.9011998772621155
01423,0,0.9780727028846741
01424,0,0.5859511494636536
01426,0,0.9467225074768066
01428,0,0.9812213778495789
01431,0,0.8695763349533081
