0.639558732509613,0.3271598517894745,0.49459704756736755,0.46210771799087524
0.551426887512207,0.6158315539360046,0.25034797191619873,0.5265873670578003
0.5451459884643555,0.769635021686554,0.41098546981811523,0.1943148374557495
0.2242777794599533,0.44998952746391296,0.16586866974830627,0.3229653239250183
0.8031119704246521,0.5881351828575134,0.1354994773864746,0.22343766689300537
0.5505125522613525,0.4560948610305786,0.8583858013153076,0.8328630924224854
0.426851749420166,0.5726609826087952,0.7746446132659912,0.27537837624549866
0.6752696633338928,0.5119032859802246,0.6288845539093018,0.8024377822875977
0.5037246942520142,0.5067905783653259,0.9834504127502441,0.9760998487472534
0.5142021179199219,0.5,0.2602022886276245,1.0
0.375164270401001,0.6118642091751099,0.24063646793365479,0.4648752212524414
0.42332035303115845,0.48886948823928833,0.8185684680938721,0.9613665342330933
0.5416160821914673,0.6327357888221741,0.8325822353363037,0.40185341238975525
0.26140204071998596,0.5395108461380005,0.15944306552410126,0.271565318107605
0.5868938565254211,0.6643961071968079,0.754143476486206,0.6060340404510498
0.4370783567428589,0.7780601978302002,0.3454301357269287,0.4284096956253052
0.32885390520095825,0.443037748336792,0.6381365060806274,0.7592244148254395
0.6918229460716248,0.4106317162513733,0.13274753093719482,0.27657759189605713
0.4627332091331482,0.494682252407074,0.9035664796829224,0.9336415529251099
0.3459644317626953,0.49175795912742615,0.6816551685333252,0.743416965007782
0.6084153652191162,0.46920710802078247,0.7530295848846436,0.5995372533798218
0.5422542095184326,0.70823073387146,0.5914695262908936,0.5662989616394043
0.39249616861343384,0.7629514932632446,0.3381616175174713,0.15855395793914795
0.5773472785949707,0.774971067905426,0.37753772735595703,0.45005786418914795
0.3644333779811859,0.7153194546699524,0.16769611835479736,0.24403893947601318
0.4204133450984955,0.4624374806880951,0.8222779631614685,0.9248749613761902
0.48227161169052124,0.4295111298561096,0.6249146461486816,0.8498045206069946
0.2384120225906372,0.7150710225105286,0.4768240451812744,0.427126407623291
0.4950721859931946,0.5349186658859253,0.9901443719863892,0.9024419784545898
0.3360685110092163,0.6832106113433838,0.11637961864471436,0.10426485538482666
0.5087703466415405,0.38761305809020996,0.13552644848823547,0.5145132541656494
